location,date,hits
AK,2020-02-01,0
AK,2020-02-02,0
AK,2020-02-03,0
AK,2020-02-04,0
AK,2020-02-05,0
AK,2020-02-06,0
AK,2020-02-07,0
AK,2020-02-08,0
AK,2020-02-09,0
AK,2020-02-10,0
AK,2020-02-11,0
AK,2020-02-12,0
AK,2020-02-13,0
AK,2020-02-14,0
AK,2020-02-15,0
AK,2020-02-16,0
AK,2020-02-17,0
AK,2020-02-18,0
AK,2020-02-19,0
AK,2020-02-20,0
AK,2020-02-21,0
AK,2020-02-22,0
AK,2020-02-23,0
AK,2020-02-24,0
AK,2020-02-25,0
AK,2020-02-26,0
AK,2020-02-27,0
AK,2020-02-28,0
AK,2020-02-29,0
AK,2020-03-01,0
AK,2020-03-02,0
AK,2020-03-03,0
AK,2020-03-04,0
AK,2020-03-05,0
AK,2020-03-06,0
AK,2020-03-07,0
AK,2020-03-08,0
AK,2020-03-09,0
AK,2020-03-10,0
AK,2020-03-11,0
AK,2020-03-12,0
AK,2020-03-13,0
AK,2020-03-14,0
AK,2020-03-15,0
AK,2020-03-16,0
AK,2020-03-17,0
AK,2020-03-18,0
AK,2020-03-19,232.55813953488374
AK,2020-03-20,116.27906976744187
AK,2020-03-21,0
AK,2020-03-22,0
AK,2020-03-23,220.93023255813955
AK,2020-03-24,0
AK,2020-03-25,111.62790697674419
AK,2020-03-26,111.62790697674419
AK,2020-03-27,106.97674418604652
AK,2020-03-28,120.93023255813954
AK,2020-03-29,0
AK,2020-03-30,106.97674418604652
AK,2020-03-31,106.97674418604652
AK,2020-04-01,204.6511627906977
AK,2020-04-02,0
AK,2020-04-03,106.97674418604652
AK,2020-04-04,116.27906976744187
AK,2020-04-05,120.93023255813954
AK,2020-04-06,211.62790697674419
AK,2020-04-07,0
AK,2020-04-08,0
AK,2020-04-09,0
AK,2020-04-10,109.30232558139535
AK,2020-04-11,120.93023255813954
AK,2020-04-12,0
AK,2020-04-13,111.62790697674419
AK,2020-04-14,104.65116279069768
AK,2020-04-15,100
AK,2020-04-16,100
AK,2020-04-17,0
AK,2020-04-18,0
AK,2020-04-19,0
AK,2020-04-20,104.65116279069768
AK,2020-04-21,0
AK,2020-04-22,0
AK,2020-04-23,104.65116279069768
AK,2020-04-24,104.65116279069768
AK,2020-04-25,0
AK,2020-04-26,0
AK,2020-04-27,0
AK,2020-04-28,0
AK,2020-04-29,104.65116279069768
AL,2020-02-01,13.813953488372093
AL,2020-02-02,0
AL,2020-02-03,11.511627906976745
AL,2020-02-04,0
AL,2020-02-05,0
AL,2020-02-06,0
AL,2020-02-07,0
AL,2020-02-08,0
AL,2020-02-09,13.813953488372093
AL,2020-02-10,0
AL,2020-02-11,0
AL,2020-02-12,0
AL,2020-02-13,11.511627906976745
AL,2020-02-14,0
AL,2020-02-15,0
AL,2020-02-16,0
AL,2020-02-17,0
AL,2020-02-18,0
AL,2020-02-19,0
AL,2020-02-20,13.813953488372093
AL,2020-02-21,0
AL,2020-02-22,0
AL,2020-02-23,0
AL,2020-02-24,0
AL,2020-02-25,0
AL,2020-02-26,0
AL,2020-02-27,0
AL,2020-02-28,0
AL,2020-02-29,0
AL,2020-03-01,0
AL,2020-03-02,0
AL,2020-03-03,0
AL,2020-03-04,0
AL,2020-03-05,0
AL,2020-03-06,0
AL,2020-03-07,0
AL,2020-03-08,0
AL,2020-03-09,0
AL,2020-03-10,0
AL,2020-03-11,0
AL,2020-03-12,16.116279069767444
AL,2020-03-13,16.116279069767444
AL,2020-03-14,0
AL,2020-03-15,0
AL,2020-03-16,16.116279069767444
AL,2020-03-17,55.25581395348837
AL,2020-03-18,71.37209302325581
AL,2020-03-19,103.6046511627907
AL,2020-03-20,69.06976744186046
AL,2020-03-21,52.95348837209303
AL,2020-03-22,34.53488372093023
AL,2020-03-23,158.86046511627907
AL,2020-03-24,62.162790697674424
AL,2020-03-25,117.4186046511628
AL,2020-03-26,211.8139534883721
AL,2020-03-27,135.8372093023256
AL,2020-03-28,94.39534883720931
AL,2020-03-29,161.16279069767444
AL,2020-03-30,145.046511627907
AL,2020-03-31,124.32558139534885
AL,2020-04-01,112.81395348837209
AL,2020-04-02,227.93023255813955
AL,2020-04-03,128.93023255813955
AL,2020-04-04,94.39534883720931
AL,2020-04-05,161.16279069767444
AL,2020-04-06,101.30232558139535
AL,2020-04-07,78.27906976744187
AL,2020-04-08,108.2093023255814
AL,2020-04-09,181.88372093023256
AL,2020-04-10,204.90697674418607
AL,2020-04-11,18.41860465116279
AL,2020-04-12,80.58139534883722
AL,2020-04-13,92.09302325581396
AL,2020-04-14,71.37209302325581
AL,2020-04-15,124.32558139534885
AL,2020-04-16,92.09302325581396
AL,2020-04-17,128.93023255813955
AL,2020-04-18,32.23255813953489
AL,2020-04-19,78.27906976744187
AL,2020-04-20,110.51162790697674
AL,2020-04-21,50.651162790697676
AL,2020-04-22,57.55813953488372
AL,2020-04-23,101.30232558139535
AL,2020-04-24,71.37209302325581
AL,2020-04-25,32.23255813953489
AL,2020-04-26,41.44186046511628
AL,2020-04-27,87.48837209302326
AL,2020-04-28,57.55813953488372
AL,2020-04-29,48.348837209302324
AR,2020-02-01,32.093023255813954
AR,2020-02-02,0
AR,2020-02-03,0
AR,2020-02-04,25.67441860465116
AR,2020-02-05,0
AR,2020-02-06,0
AR,2020-02-07,0
AR,2020-02-08,0
AR,2020-02-09,0
AR,2020-02-10,0
AR,2020-02-11,0
AR,2020-02-12,0
AR,2020-02-13,0
AR,2020-02-14,0
AR,2020-02-15,0
AR,2020-02-16,0
AR,2020-02-17,0
AR,2020-02-18,0
AR,2020-02-19,0
AR,2020-02-20,25.67441860465116
AR,2020-02-21,25.67441860465116
AR,2020-02-22,0
AR,2020-02-23,29.95348837209302
AR,2020-02-24,0
AR,2020-02-25,0
AR,2020-02-26,23.53488372093023
AR,2020-02-27,0
AR,2020-02-28,0
AR,2020-02-29,0
AR,2020-03-01,0
AR,2020-03-02,0
AR,2020-03-03,0
AR,2020-03-04,0
AR,2020-03-05,0
AR,2020-03-06,0
AR,2020-03-07,0
AR,2020-03-08,0
AR,2020-03-09,0
AR,2020-03-10,25.67441860465116
AR,2020-03-11,0
AR,2020-03-12,0
AR,2020-03-13,0
