location,date,hits
AK,2020-02-01,0
AK,2020-02-02,0
AK,2020-02-03,0
AK,2020-02-04,0
AK,2020-02-05,0
AK,2020-02-06,0
AK,2020-02-07,0
AK,2020-02-08,0
AK,2020-02-09,0
AK,2020-02-10,0
AK,2020-02-11,0
AK,2020-02-12,0
AK,2020-02-13,0
AK,2020-02-14,0
AK,2020-02-15,0
AK,2020-02-16,0
AK,2020-02-17,0
AK,2020-02-18,0
AK,2020-02-19,0
AK,2020-02-20,0
AK,2020-02-21,0
AK,2020-02-22,0
AK,2020-02-23,0
AK,2020-02-24,0
AK,2020-02-25,0
AK,2020-02-26,0
AK,2020-02-27,0
AK,2020-02-28,0
AK,2020-02-29,0
AK,2020-03-01,0
AK,2020-03-02,0
AK,2020-03-03,0
AK,2020-03-04,93.86666666666666
AK,2020-03-05,0
AK,2020-03-06,0
AK,2020-03-07,0
AK,2020-03-08,0
AK,2020-03-09,0
AK,2020-03-10,0
AK,2020-03-11,0
AK,2020-03-12,0
AK,2020-03-13,0
AK,2020-03-14,0
AK,2020-03-15,0
AK,2020-03-16,0
AK,2020-03-17,95.82222222222222
AK,2020-03-18,0
AK,2020-03-19,0
AK,2020-03-20,0
AK,2020-03-21,101.68888888888888
AK,2020-03-22,0
AK,2020-03-23,86.04444444444444
AK,2020-03-24,86.04444444444444
AK,2020-03-25,0
AK,2020-03-26,0
AK,2020-03-27,86.04444444444444
AK,2020-03-28,0
AK,2020-03-29,93.86666666666666
AK,2020-03-30,160.35555555555555
AK,2020-03-31,82.13333333333333
AK,2020-04-01,0
AK,2020-04-02,80.17777777777778
AK,2020-04-03,172.08888888888887
AK,2020-04-04,93.86666666666666
AK,2020-04-05,95.82222222222222
AK,2020-04-06,160.35555555555555
AK,2020-04-07,168.17777777777778
AK,2020-04-08,0
AK,2020-04-09,82.13333333333333
AK,2020-04-10,86.04444444444444
AK,2020-04-11,0
AK,2020-04-12,0
AK,2020-04-13,168.17777777777778
AK,2020-04-14,0
AK,2020-04-15,80.17777777777778
AK,2020-04-16,78.22222222222221
AK,2020-04-17,84.08888888888889
AK,2020-04-18,0
AL,2020-02-01,0
AL,2020-02-02,0
AL,2020-02-03,0
AL,2020-02-04,0
AL,2020-02-05,0
AL,2020-02-06,0
AL,2020-02-07,0
AL,2020-02-08,0
AL,2020-02-09,0
AL,2020-02-10,0
AL,2020-02-11,0
AL,2020-02-12,11.11111111111111
AL,2020-02-13,0
AL,2020-02-14,0
AL,2020-02-15,13.333333333333334
AL,2020-02-16,0
AL,2020-02-17,0
AL,2020-02-18,0
AL,2020-02-19,0
AL,2020-02-20,0
AL,2020-02-21,13.333333333333334
AL,2020-02-22,0
AL,2020-02-23,0
AL,2020-02-24,13.333333333333334
AL,2020-02-25,0
AL,2020-02-26,0
AL,2020-02-27,0
AL,2020-02-28,0
AL,2020-02-29,17.77777777777778
AL,2020-03-01,0
AL,2020-03-02,0
AL,2020-03-03,0
AL,2020-03-04,0
AL,2020-03-05,0
AL,2020-03-06,0
AL,2020-03-07,0
AL,2020-03-08,0
AL,2020-03-09,0
AL,2020-03-10,13.333333333333334
AL,2020-03-11,0
AL,2020-03-12,0
AL,2020-03-13,0
AL,2020-03-14,0
AL,2020-03-15,0
AL,2020-03-16,13.333333333333334
AL,2020-03-17,0
AL,2020-03-18,71.11111111111111
AL,2020-03-19,28.88888888888889
AL,2020-03-20,82.22222222222223
AL,2020-03-21,46.66666666666667
AL,2020-03-22,46.66666666666667
AL,2020-03-23,91.11111111111111
AL,2020-03-24,55.55555555555556
AL,2020-03-25,55.55555555555556
AL,2020-03-26,126.66666666666667
AL,2020-03-27,162.22222222222223
AL,2020-03-28,111.11111111111111
AL,2020-03-29,44.44444444444444
AL,2020-03-30,153.33333333333334
AL,2020-03-31,144.44444444444446
AL,2020-04-01,177.77777777777777
AL,2020-04-02,206.66666666666669
AL,2020-04-03,140
AL,2020-04-04,77.77777777777779
AL,2020-04-05,108.8888888888889
AL,2020-04-06,155.55555555555557
AL,2020-04-07,131.11111111111111
AL,2020-04-08,64.44444444444444
AL,2020-04-09,146.66666666666669
AL,2020-04-10,222.22222222222223
AL,2020-04-11,95.55555555555556
AL,2020-04-12,102.22222222222223
AL,2020-04-13,102.22222222222223
AL,2020-04-14,115.55555555555556
AL,2020-04-15,37.77777777777778
AL,2020-04-16,64.44444444444444
AL,2020-04-17,140
AL,2020-04-18,73.33333333333334
AR,2020-02-01,0
AR,2020-02-02,0
AR,2020-02-03,0
AR,2020-02-04,0
AR,2020-02-05,0
AR,2020-02-06,0
AR,2020-02-07,0
AR,2020-02-08,0
AR,2020-02-09,0
AR,2020-02-10,0
AR,2020-02-11,0
AR,2020-02-12,0
AR,2020-02-13,0
AR,2020-02-14,0
AR,2020-02-15,0
AR,2020-02-16,0
AR,2020-02-17,0
AR,2020-02-18,0
AR,2020-02-19,0
AR,2020-02-20,0
AR,2020-02-21,0
AR,2020-02-22,0
AR,2020-02-23,0
AR,2020-02-24,0
AR,2020-02-25,0
AR,2020-02-26,0
AR,2020-02-27,0
AR,2020-02-28,0
AR,2020-02-29,0
AR,2020-03-01,0
AR,2020-03-02,0
AR,2020-03-03,0
AR,2020-03-04,0
AR,2020-03-05,0
AR,2020-03-06,0
AR,2020-03-07,0
AR,2020-03-08,0
AR,2020-03-09,0
AR,2020-03-10,0
AR,2020-03-11,0
AR,2020-03-12,0
AR,2020-03-13,0
AR,2020-03-14,0
AR,2020-03-15,23.400000000000002
AR,2020-03-16,0
AR,2020-03-17,37.800000000000004
AR,2020-03-18,77.4
AR,2020-03-19,93.60000000000001
AR,2020-03-20,129.6
AR,2020-03-21,45
AR,2020-03-22,21.6
AR,2020-03-23,135
AR,2020-03-24,81
AR,2020-03-25,41.4
AR,2020-03-26,84.60000000000001
AR,2020-03-27,59.4
AR,2020-03-28,43.2
AR,2020-03-29,45
AR,2020-03-30,145.8
AR,2020-03-31,111.60000000000001
AR,2020-04-01,113.4
AR,2020-04-02,113.4
AR,2020-04-03,37.800000000000004
AR,2020-04-04,21.6
AR,2020-04-05,66.60000000000001
AR,2020-04-06,72
AR,2020-04-07,37.800000000000004
AR,2020-04-08,111.60000000000001
AR,2020-04-09,95.4
