location,date,hits
AK,2020-02-01,0
AK,2020-02-02,0
AK,2020-02-03,0
AK,2020-02-04,0
AK,2020-02-05,0
AK,2020-02-06,0
AK,2020-02-07,0
AK,2020-02-08,0
AK,2020-02-09,0
AK,2020-02-10,0
AK,2020-02-11,0
AK,2020-02-12,0
AK,2020-02-13,0
AK,2020-02-14,0
AK,2020-02-15,0
AK,2020-02-16,0
AK,2020-02-17,0
AK,2020-02-18,0
AK,2020-02-19,0
AK,2020-02-20,0
AK,2020-02-21,0
AK,2020-02-22,0
AK,2020-02-23,0
AK,2020-02-24,0
AK,2020-02-25,0
AK,2020-02-26,0
AK,2020-02-27,0
AK,2020-02-28,0
AK,2020-02-29,0
AK,2020-03-01,0
AK,2020-03-02,0
AK,2020-03-03,0
AK,2020-03-04,0
AK,2020-03-05,0
AK,2020-03-06,0
AK,2020-03-07,151.72413793103448
AK,2020-03-08,0
AK,2020-03-09,0
AK,2020-03-10,0
AK,2020-03-11,0
AK,2020-03-12,0
AK,2020-03-13,0
AK,2020-03-14,0
AK,2020-03-15,0
AK,2020-03-16,0
AK,2020-03-17,0
AK,2020-03-18,0
AK,2020-03-19,120.68965517241378
AK,2020-03-20,120.68965517241378
AK,2020-03-21,0
AK,2020-03-22,0
AK,2020-03-23,113.79310344827586
AK,2020-03-24,0
AK,2020-03-25,0
AK,2020-03-26,0
AK,2020-03-27,162.06896551724137
AK,2020-03-28,124.13793103448275
AK,2020-03-29,0
AK,2020-03-30,165.51724137931035
AK,2020-03-31,110.34482758620689
AK,2020-04-01,217.24137931034483
AK,2020-04-02,0
AK,2020-04-03,0
AK,2020-04-04,124.13793103448275
AK,2020-04-05,127.58620689655172
AK,2020-04-06,110.34482758620689
AK,2020-04-07,0
AK,2020-04-08,110.34482758620689
AK,2020-04-09,0
AK,2020-04-10,344.8275862068965
AK,2020-04-11,0
AK,2020-04-12,127.58620689655172
AK,2020-04-13,110.34482758620689
AK,2020-04-14,0
AK,2020-04-15,103.44827586206895
AK,2020-04-16,0
AK,2020-04-17,0
AK,2020-04-18,0
AK,2020-04-19,0
AK,2020-04-20,106.89655172413792
AK,2020-04-21,0
AK,2020-04-22,0
AK,2020-04-23,227.58620689655172
AK,2020-04-24,0
AL,2020-02-01,0
AL,2020-02-02,0
AL,2020-02-03,0
AL,2020-02-04,0
AL,2020-02-05,0
AL,2020-02-06,11.172413793103448
AL,2020-02-07,0
AL,2020-02-08,0
AL,2020-02-09,11.172413793103448
AL,2020-02-10,0
AL,2020-02-11,0
AL,2020-02-12,0
AL,2020-02-13,11.172413793103448
AL,2020-02-14,0
AL,2020-02-15,0
AL,2020-02-16,0
AL,2020-02-17,0
AL,2020-02-18,0
AL,2020-02-19,0
AL,2020-02-20,0
AL,2020-02-21,0
AL,2020-02-22,0
AL,2020-02-23,0
AL,2020-02-24,13.96551724137931
AL,2020-02-25,0
AL,2020-02-26,0
AL,2020-02-27,0
AL,2020-02-28,0
AL,2020-02-29,16.758620689655174
AL,2020-03-01,16.758620689655174
AL,2020-03-02,0
AL,2020-03-03,0
AL,2020-03-04,11.172413793103448
AL,2020-03-05,0
AL,2020-03-06,0
AL,2020-03-07,0
AL,2020-03-08,0
AL,2020-03-09,0
AL,2020-03-10,0
AL,2020-03-11,0
AL,2020-03-12,13.96551724137931
AL,2020-03-13,0
AL,2020-03-14,16.758620689655174
AL,2020-03-15,0
AL,2020-03-16,39.10344827586207
AL,2020-03-17,39.10344827586207
AL,2020-03-18,72.62068965517241
AL,2020-03-19,75.41379310344827
AL,2020-03-20,97.75862068965517
AL,2020-03-21,30.724137931034484
AL,2020-03-22,67.0344827586207
AL,2020-03-23,92.17241379310344
AL,2020-03-24,58.6551724137931
AL,2020-03-25,100.55172413793103
AL,2020-03-26,181.55172413793105
AL,2020-03-27,159.20689655172413
AL,2020-03-28,108.93103448275862
AL,2020-03-29,120.10344827586206
AL,2020-03-30,226.24137931034483
AL,2020-03-31,156.41379310344828
AL,2020-04-01,103.3448275862069
AL,2020-04-02,117.3103448275862
AL,2020-04-03,142.44827586206895
AL,2020-04-04,44.689655172413794
AL,2020-04-05,114.51724137931035
AL,2020-04-06,97.75862068965517
AL,2020-04-07,47.48275862068966
AL,2020-04-08,72.62068965517241
AL,2020-04-09,125.6896551724138
AL,2020-04-10,122.89655172413794
AL,2020-04-11,72.62068965517241
AL,2020-04-12,53.06896551724138
AL,2020-04-13,120.10344827586206
AL,2020-04-14,103.3448275862069
AL,2020-04-15,69.82758620689656
AL,2020-04-16,106.13793103448276
AL,2020-04-17,97.75862068965517
AL,2020-04-18,55.86206896551724
AL,2020-04-19,92.17241379310344
AL,2020-04-20,100.55172413793103
AL,2020-04-21,67.0344827586207
AL,2020-04-22,50.275862068965516
AL,2020-04-23,81
AL,2020-04-24,83.79310344827586
AR,2020-02-01,21.724137931034484
AR,2020-02-02,0
AR,2020-02-03,17.379310344827587
AR,2020-02-04,0
AR,2020-02-05,0
AR,2020-02-06,0
AR,2020-02-07,0
AR,2020-02-08,0
AR,2020-02-09,0
AR,2020-02-10,0
AR,2020-02-11,0
AR,2020-02-12,0
AR,2020-02-13,0
AR,2020-02-14,0
AR,2020-02-15,0
AR,2020-02-16,0
AR,2020-02-17,0
AR,2020-02-18,0
AR,2020-02-19,0
AR,2020-02-20,0
AR,2020-02-21,0
AR,2020-02-22,0
AR,2020-02-23,0
AR,2020-02-24,0
AR,2020-02-25,0
AR,2020-02-26,0
AR,2020-02-27,0
AR,2020-02-28,0
AR,2020-02-29,0
AR,2020-03-01,0
AR,2020-03-02,0
AR,2020-03-03,0
AR,2020-03-04,0
AR,2020-03-05,0
AR,2020-03-06,0
AR,2020-03-07,0
AR,2020-03-08,0
AR,2020-03-09,0
AR,2020-03-10,17.379310344827587
AR,2020-03-11,0
AR,2020-03-12,0
AR,2020-03-13,17.379310344827587
AR,2020-03-14,0
AR,2020-03-15,0
AR,2020-03-16,0
AR,2020-03-17,52.13793103448276
AR,2020-03-18,17.379310344827587
AR,2020-03-19,93.41379310344828
AR,2020-03-20,132.51724137931035
AR,2020-03-21,49.96551724137932
AR,2020-03-22,39.10344827586207
AR,2020-03-23,136.86206896551724
AR,2020-03-24,71.6896551724138
