location,date,hits
AK,2020-02-01,0
AK,2020-02-02,0
AK,2020-02-03,0
AK,2020-02-04,0
AK,2020-02-05,0
AK,2020-02-06,0
AK,2020-02-07,0
AK,2020-02-08,0
AK,2020-02-09,0
AK,2020-02-10,0
AK,2020-02-11,0
AK,2020-02-12,0
AK,2020-02-13,0
AK,2020-02-14,0
AK,2020-02-15,0
AK,2020-02-16,0
AK,2020-02-17,0
AK,2020-02-18,0
AK,2020-02-19,0
AK,2020-02-20,0
AK,2020-02-21,0
AK,2020-02-22,0
AK,2020-02-23,0
AK,2020-02-24,0
AK,2020-02-25,0
AK,2020-02-26,0
AK,2020-02-27,0
AK,2020-02-28,0
AK,2020-02-29,0
AK,2020-03-01,0
AK,2020-03-02,0
AK,2020-03-03,0
AK,2020-03-04,0
AK,2020-03-05,0
AK,2020-03-06,0
AK,2020-03-07,0
AK,2020-03-08,0
AK,2020-03-09,0
AK,2020-03-10,0
AK,2020-03-11,0
AK,2020-03-12,0
AK,2020-03-13,0
AK,2020-03-14,0
AK,2020-03-15,0
AK,2020-03-16,121.7391304347826
AK,2020-03-17,121.7391304347826
AK,2020-03-18,0
AK,2020-03-19,230.43478260869563
AK,2020-03-20,0
AK,2020-03-21,0
AK,2020-03-22,0
AK,2020-03-23,108.69565217391303
AK,2020-03-24,0
AK,2020-03-25,0
AK,2020-03-26,0
AK,2020-03-27,0
AK,2020-03-28,0
AK,2020-03-29,0
AK,2020-03-30,434.78260869565213
AK,2020-03-31,217.39130434782606
AK,2020-04-01,0
AK,2020-04-02,0
AK,2020-04-03,0
AK,2020-04-04,121.7391304347826
AK,2020-04-05,0
AK,2020-04-06,104.34782608695652
AK,2020-04-07,108.69565217391303
AK,2020-04-08,104.34782608695652
AK,2020-04-09,0
AK,2020-04-10,0
AK,2020-04-11,0
AK,2020-04-12,126.08695652173913
AK,2020-04-13,0
AK,2020-04-14,0
AK,2020-04-15,0
AK,2020-04-16,0
AK,2020-04-17,104.34782608695652
AK,2020-04-18,0
AK,2020-04-19,0
AK,2020-04-20,0
AK,2020-04-21,0
AK,2020-04-22,0
AK,2020-04-23,0
AK,2020-04-24,0
AK,2020-04-25,0
AK,2020-04-26,0
AK,2020-04-27,0
AK,2020-04-28,0
AK,2020-04-29,104.34782608695652
AK,2020-04-30,0
AK,2020-05-01,0
AK,2020-05-02,0
AK,2020-05-03,0
AK,2020-05-04,0
AK,2020-05-05,0
AK,2020-05-06,108.69565217391303
AK,2020-05-07,0
AL,2020-02-01,0
AL,2020-02-02,0
AL,2020-02-03,0
AL,2020-02-04,0
AL,2020-02-05,0
AL,2020-02-06,0
AL,2020-02-07,0
AL,2020-02-08,0
AL,2020-02-09,0
AL,2020-02-10,0
AL,2020-02-11,0
AL,2020-02-12,0
AL,2020-02-13,0
AL,2020-02-14,0
AL,2020-02-15,0
AL,2020-02-16,0
AL,2020-02-17,0
AL,2020-02-18,0
AL,2020-02-19,0
AL,2020-02-20,0
AL,2020-02-21,0
AL,2020-02-22,0
AL,2020-02-23,0
AL,2020-02-24,0
AL,2020-02-25,11.826086956521738
AL,2020-02-26,0
AL,2020-02-27,0
AL,2020-02-28,0
AL,2020-02-29,11.826086956521738
AL,2020-03-01,11.826086956521738
AL,2020-03-02,0
AL,2020-03-03,0
AL,2020-03-04,0
AL,2020-03-05,0
AL,2020-03-06,0
AL,2020-03-07,0
AL,2020-03-08,11.826086956521738
AL,2020-03-09,11.826086956521738
AL,2020-03-10,0
AL,2020-03-11,0
AL,2020-03-12,0
AL,2020-03-13,0
AL,2020-03-14,0
AL,2020-03-15,0
AL,2020-03-16,0
AL,2020-03-17,11.826086956521738
AL,2020-03-18,20.695652173913043
AL,2020-03-19,11.826086956521738
AL,2020-03-20,62.086956521739125
AL,2020-03-21,59.13043478260869
AL,2020-03-22,47.30434782608695
AL,2020-03-23,100.52173913043478
AL,2020-03-24,73.91304347826086
AL,2020-03-25,65.04347826086956
AL,2020-03-26,162.6086956521739
AL,2020-03-27,94.6086956521739
AL,2020-03-28,144.86956521739128
AL,2020-03-29,115.30434782608695
AL,2020-03-30,115.30434782608695
AL,2020-03-31,109.39130434782608
AL,2020-04-01,41.391304347826086
AL,2020-04-02,201.04347826086956
AL,2020-04-03,106.43478260869564
AL,2020-04-04,59.13043478260869
AL,2020-04-05,94.6086956521739
AL,2020-04-06,109.39130434782608
AL,2020-04-07,100.52173913043478
AL,2020-04-08,50.26086956521739
AL,2020-04-09,79.82608695652173
AL,2020-04-10,124.17391304347825
AL,2020-04-11,47.30434782608695
AL,2020-04-12,100.52173913043478
AL,2020-04-13,115.30434782608695
AL,2020-04-14,79.82608695652173
AL,2020-04-15,56.17391304347826
AL,2020-04-16,88.69565217391303
AL,2020-04-17,97.56521739130434
AL,2020-04-18,0
AL,2020-04-19,85.73913043478261
AL,2020-04-20,65.04347826086956
AL,2020-04-21,41.391304347826086
AL,2020-04-22,91.65217391304347
AL,2020-04-23,47.30434782608695
AL,2020-04-24,38.43478260869565
AL,2020-04-25,32.52173913043478
AL,2020-04-26,56.17391304347826
AL,2020-04-27,59.13043478260869
AL,2020-04-28,29.565217391304344
AL,2020-04-29,8.869565217391305
AL,2020-04-30,38.43478260869565
AL,2020-05-01,32.52173913043478
AL,2020-05-02,23.652173913043477
AL,2020-05-03,23.652173913043477
AL,2020-05-04,38.43478260869565
AL,2020-05-05,56.17391304347826
AL,2020-05-06,0
AL,2020-05-07,20.695652173913043
AR,2020-02-01,20.17391304347826
AR,2020-02-02,0
AR,2020-02-03,0
AR,2020-02-04,0
AR,2020-02-05,0
AR,2020-02-06,0
AR,2020-02-07,0
AR,2020-02-08,0
AR,2020-02-09,0
AR,2020-02-10,0
AR,2020-02-11,0
AR,2020-02-12,0
AR,2020-02-13,0
AR,2020-02-14,0
AR,2020-02-15,20.17391304347826
AR,2020-02-16,0
AR,2020-02-17,0
AR,2020-02-18,0
AR,2020-02-19,0
AR,2020-02-20,0
AR,2020-02-21,15.130434782608695
AR,2020-02-22,0
AR,2020-02-23,0
AR,2020-02-24,0
AR,2020-02-25,0
AR,2020-02-26,0
AR,2020-02-27,0
AR,2020-02-28,0
AR,2020-02-29,0
AR,2020-03-01,0
AR,2020-03-02,0
